client_siren,salaries_distincts_2020,salaries_distincts_2021
343148276,,4
343159380,,2
343166575,,1
343171286,,4
343351243,,1
343425286,,14
343461141,,1
343544227,,4
343554549,,1
343601068,,6
343658738,,1
343751368,,1
343762563,,1
343823258,,11
343861761,,1
343930889,,2
344053590,,10
344076021,,1
344122262,,1
344188586,,12
344211594,,4
344303516,,5
344347232,,3
344374434,,2
344432489,,4
344436225,,1
344497011,,2
344691027,,3
344770870,,1
344809231,,2
344817572,,4
344823687,,1
344900923,,2
345020044,,4
345106058,,4
345246409,,6
345254668,,12
345305403,,1
345407803,,6
347464240,,1
347600645,,2
347685026,,4
347688236,,8
347839193,,1
347875346,,4
347945834,,6
347999112,,4
348090705,,1
348101429,,2
348350257,,1
348352261,,1
348417692,,2
348427162,,8
348494915,,1
348664996,,12
348739764,,26
348761982,,1
348849480,,3
348877457,,2
348955386,,1
348973330,,1
348977851,,2
349020271,,7
349048488,,2
349195511,,4
349237917,,4
349269654,,2
349304816,,1
349331397,,2
349331405,,4
349341099,,1
349415588,,2
349466672,,25
349488601,,4
349501239,,1
349507798,,5
349627018,,1
349665901,,5
349674879,,1
349927012,,1
349964239,,1
350064226,,1
350093704,,3
350277315,,12
350489092,,1
350502530,,12
350540951,,2
350636460,,10
350656351,,1
350664710,,1
350695482,,10
350829610,,3
350885042,,1
350897260,,8
350956223,,1
350964045,,10
351014352,,1
351099874,,1
351119482,,3
351216759,,1
351258009,,3
351279518,,2
351302831,,1
351320650,,2
351346861,,6
351518196,,1
351563978,,1
351587613,,4
351735485,,2
351816632,,2
351837638,,3
351862875,,1
351909213,,1
351912910,,3
351914379,,3
351924402,,4
351960448,,2
351976899,,3
351998380,,4
351999636,,4
352051619,,9
352070122,,2
352218978,,1
352224752,,2
352236590,,13
352265920,,1
352268973,,1
352292866,,1
352529499,,1
352534887,,3
352562508,,4
352566194,,3
352684005,,3
352739411,,2
352774079,,1
352847354,,1
352873236,,2
352876064,,4
352918783,,6
353044449,,1
353047798,,2
353093974,,3
353130149,,1
353167240,,1
353189848,,1
353212046,,3
353217250,,2
353263312,,3
353304660,,2
353326325,,8
353417983,,7
353439144,,2
353548456,,1
353598345,,1
353605363,,6
353632722,,1
353722671,,1
353739147,,3
353766520,,1
353805856,,4
353850118,,8
353969348,,1
355501172,,2
356200295,,2
356500306,,16
356801571,,3
357502871,,8
358800167,,2
358802445,,1
362800211,,2
363200288,,1
363500794,,1
367200292,,1
368500708,,4
373200518,,1
377280466,,3
377518436,,8
377518980,,1
377519558,,5
377648407,,2
377714654,,1
377742051,,2
377791967,,1
377825534,,4
377868823,,1
377905625,,1
377992425,,1
378012694,,2
378100416,,3
378111744,,1
378191498,,21
378207336,,2
378209712,,4
378334783,,6
378368294,,1
378401525,,3
378469597,,1
378486096,,26
378530141,,1
378566988,,6
378568158,,2
378611792,,1
378627343,,3
378637862,,1
378678841,,1
378689467,,3
378711972,,1
378723712,,1
378791537,,1
378884381,,2
378903140,,1
378911283,,2
378920920,,122
379010135,,1
379094873,,1
379110877,,8
379119910,,1
379131840,,1
379144322,,8
379180235,,10
379181357,,3
379324569,,1
379325129,,1
379338247,,15
379343171,,4
379373897,,1
379380249,,4
379521487,,3
379571375,,1
379641798,,1
379667462,,14
379751183,,1
379784226,,12
379930415,,2
379933492,,7
380065672,,2
380099523,,1
380110056,,1
380110411,,4
380146845,,1
380158600,,2
380164301,,1
380224923,,1
380266395,,4
380316406,,3
380356436,,1
380361675,,1
380422527,,4
380484766,,2
380491514,,4
380492066,,4
380568436,,2
380581967,,1
380586834,,1
380600965,,1
380669549,,2
380671461,,4
380678250,,4
380722504,,2
380778654,,5
380798587,,1
380830760,,2
380870782,,3
380897025,,5
380913343,,2
381041581,,4
381119833,,14
381131978,,1
381166065,,1
381263540,,5
381282268,,10
381286913,,3
381380518,,9
381393958,,1
381414796,,5
381462746,,7
381633973,,20
381634336,,3
381658491,,1
381666189,,1
381666361,,4
381787365,,1
381835529,,1
382150944,,1
382193985,,4
382207355,,1
382353480,,1
382441939,,3
382553089,,1
382586907,,1
382652642,,1
382653889,,2
382678092,,3
382694826,,8
382697399,,1
382697563,,3
382706711,,10
382722239,,1
382745404,,1
382746105,,10
382837268,,2
382846418,,2
382853364,,2
382895555,,4
382945491,,4
383011400,,5
383117785,,4
383123049,,1
383213170,,1
383228764,,1
383298361,,3
383371978,,2
383381365,,6
383466521,,2
383573805,,1
383717881,,3
383747243,,1
383756624,,19
383757374,,1
383792173,,3
383824000,,2
383858529,,11
383887783,,4
383930229,,2
383947611,,2
383960986,,2
383962669,,5
383965183,,2
384051603,,1
384072914,,3
384081030,,14
384084133,,1
384117255,,3
384142121,,4
384153862,,4
384246286,,1
384310413,,20
384326468,,2
384399952,,3
384430823,,11
384432043,,8
384437125,,1
384465415,,2
384493284,,2
384600516,,1
384650453,,1
384660189,,6
384714549,,2
384720850,,2
384905824,,12
384907663,,4
384917985,,4
384945499,,2
385014956,,1
385044987,,1
385077995,,1
385094040,,2
385172051,,10
385189469,,1
385235544,,1
385290309,,1
385318837,,1
385382536,,3
385720040,,2
386550438,,5
387466980,,3
387472400,,3
387485527,,1
387526940,,2
387530579,,1
387592595,,1
387649676,,5
387726979,,1
387793581,,1
387811748,,1
387858046,,1
387949530,,3
387963846,,4
387964034,,1
388065211,,1
388069247,,1
388100653,,1
388129363,,1
388162281,,2
388175051,,1
388237331,,1
388255861,,1
388287161,,1
388303554,,2
388353765,,1
388378408,,2
388381642,,1
388387524,,1
388402851,,2
388426678,,1
388571739,,15
388596868,,2
388620015,,4
388651358,,3
388662967,,3
388734568,,1
388758617,,2
388758773,,3
388759342,,1
388792681,,1
388799785,,1
388827354,,2
388874976,,2
388896060,,3
388956542,,9
388975690,,1
389067521,,3
389070749,,3
389153362,,4
389232687,,2
389242173,,4
389275348,,2
389292673,,1
389310319,,1
389326810,,4
389327065,,2
389327818,,1
389459173,,3
389513359,,8
389548520,,10
389596800,,1
389665241,,2
389683442,,1
389704214,,5
389709957,,2
389715525,,1
389724857,,1
389743634,,1
389774233,,2
389776428,,4
389816950,,3
389862194,,8
389886581,,1
389975889,,1
390137388,,8
390190726,,1
390303824,,1
390378263,,4
390515781,,2
390557130,,4
390576403,,1
390656973,,1
390769297,,1
390814721,,4
390914174,,1
390922920,,3
390974608,,1
391179116,,1
391212792,,1
391243193,,4
391276623,,4
391299427,,5
391340643,,4
391346228,,11
391368636,,1
391393790,,4
391398856,,2
391453511,,1
391483088,,2
391504412,,4
391543576,,7
391551736,,1
391634268,,4
391652898,,4
391718970,,1
391786100,,1
391787769,,1
391890555,,1
391938826,,6
391943446,,1
392005070,,2
392056354,,4
392108932,,2
392377248,,10
392405809,,4
392471835,,3
392513743,,4
392516225,,10
392531745,,1
392561551,,3
392563706,,1
392651105,,4
392704516,,1
392798377,,1
392804654,,13
392827374,,3
392923264,,2
392929444,,8
392933248,,1
392966289,,8
393006739,,2
393084256,,2
393271275,,18
393304373,,3
393329487,,1
393373295,,4
393381710,,4
393381942,,1
393388780,,1
393402458,,2
393421474,,3
393492269,,1
393513551,,2
393598602,,1
393898325,,2
393902168,,3
393938121,,2
394094015,,3
394094767,,3
394202303,,4
394245096,,2
394251813,,1
394269328,,2
394328330,,1
394341739,,5
394395834,,1
394427629,,4
394450167,,1
394466569,,1
394488555,,5
394522320,,2
394676514,,4
394735161,,2
394736029,,1
394760961,,1
394856421,,1
394870034,,4
394962898,,1
395029218,,4
395142375,,3
395262215,,3
397489329,,3
397507450,,5
397513219,,1
397708066,,2
397710880,,18
397836529,,3
397882473,,4
397898271,,5
398052449,,2
398120253,,7
398142299,,14
398199497,,2
398225995,,2
398271577,,3
398280297,,1
398364596,,17
398410357,,5
398425728,,1
398453407,,59
398518027,,1
398556985,,5
398813063,,1
398815118,,1
398851840,,3
398858316,,8
398979310,,1
399064963,,1
399154509,,1
399198951,,2
399218809,,1
399268424,,5
399276088,,3
399299700,,24
399306398,,1
399377316,,1
399386820,,4
399387158,,1
399390590,,3
399435718,,1
399502897,,4
399581396,,3
399619147,,1
399685650,,4
399699198,,2
399760123,,1
399796754,,1
399797562,,1
399854538,,1
399958834,,5
399965763,,3
399981612,,2
400017091,,2
400037479,,1
400135034,,1
400135562,,3
400209508,,1
400292900,,3
400357885,,2
400516761,,1
400561866,,7
400597654,,1
400642187,,3
400647160,,10
400677795,,5
400706933,,6
400753760,,21
400828828,,6
400985123,,20
401080965,,2
401128921,,3
401332150,,1
401348909,,1
401377163,,4
401481544,,3
401539713,,1
401628763,,6
401666557,,9
401666565,,1
401809991,,4
401839923,,2
401880240,,2
401882758,,1
401905146,,11
402053821,,8
402067581,,9
402096267,,3
402171656,,1
402263321,,5
402388763,,1
402401137,,1
402434229,,2
402493522,,1
402565147,,2
402600415,,1
402649834,,1
402674329,,4
402687495,,1
402690002,,1
402723027,,1
402745426,,4
402911424,,3
402953913,,8
403033699,,3
403037336,,3
403064694,,2
403080823,,1
403093297,,1
403093537,,1
403104250,,1
403154891,,3
403158231,,2
403189285,,3
403200256,,2
403215080,,1
403229131,,5
403239817,,2
403341381,,4
403376049,,1
403575988,,1
403609779,,1
403755408,,1
403809502,,2
403848112,,1
403853807,,3
403857436,,1
403861198,,4
403877095,,1
404013260,,4
404085300,,4
404155897,,3
404156366,,3
404181562,,1
404187114,,5
404217952,,1
404322570,,3
404474256,,2
404607376,,4
404769929,,3
404820581,,1
404854747,,2
404870800,,1
405252875,,6
405297540,,5
405395518,,10
407508951,,8
407537240,,1
407552355,,21
407570548,,2
407660422,,1
407674928,,4
407747641,,1
407755933,,8
407792498,,2
407844174,,3
407876093,,2
407900109,,3
407921931,,2
408023356,,2
408024115,,2
408029148,,3
408067262,,1
408221851,,2
408295012,,14
408363174,,1
408447308,,3
408478147,,2
408535516,,1
408578847,,2
408684025,,2
408688547,,4
408753358,,6
408763233,,3
408790459,,4
408955482,,1
409054491,,1
409080538,,1
409115219,,2
409491685,,1
409514353,,1
409526167,,1
409584059,,1
409705084,,2
409751278,,4
409768264,,1
409790128,,1
409845898,,2
409920311,,1
409935012,,2
409959608,,1
409966223,,1
410001952,,1
410041776,,1
410060149,,1
410091284,,1
410270185,,4
410284228,,2
410288203,,1
410303796,,1
410333769,,1
410396295,,3
410409015,,5
410459887,,1
410473219,,1
410514319,,3
410516462,,6
410517528,,5
410543649,,4
410569099,,2
410611198,,1
410649222,,25
410702245,,1
410709232,,6
410743041,,2
410772289,,5
410778484,,2
410792790,,2
410943948,,35
411039373,,1
411048093,,2
411117583,,4
411207012,,1
411249592,,1
411358369,,14
411377757,,1
411381593,,2
411509771,,2
411517964,,1
411571094,,1
411654379,,6
411679251,,3
411741440,,1
411942253,,1
411947674,,16
411995574,,1
412014086,,1
412025058,,2
412082224,,1
412091639,,3
412114100,,3
412114860,,3
412147738,,5
412149742,,11
412232936,,1
412237067,,3
412242315,,2
412262487,,4
412375412,,2
412579062,,10
412693400,,8
412785289,,2
412798225,,1
412826695,,5
412838427,,3
412929622,,2
413032673,,1
413104472,,6
413116047,,1
413162512,,1
413175050,,1
413251893,,1
413368630,,12
413435314,,1
413448028,,1
413489733,,5
413617929,,1
413724923,,2
413772757,,3
413878216,,4
413909201,,5
413972340,,8
414033530,,2
414086603,,2
414127605,,1
414154237,,19
414205377,,3
414241703,,8
414371732,,1
414382184,,3
414397315,,1
414521773,,1
414568428,,2
414639005,,2
414646638,,1
414650200,,2
414713594,,1
414749200,,1
414767004,,2
414829259,,5
414845172,,4
414857698,,4
414945188,,2
414945873,,2
414947796,,1
415004142,,1
415015478,,7
415046481,,8
415221514,,12
415226224,,2
415248863,,1
415361583,,4
415378942,,8
415720051,,2
417596137,,1
417638582,,2
417677960,,1
417702255,,1
417705472,,1
417736410,,3
417750999,,1
417765351,,2
417773033,,5
417890589,,2
417892940,,5
417981362,,3
418070553,,1
418154704,,2
418181111,,1
418456422,,2
418523973,,4
418620233,,4
418656849,,4
418682266,,6
418699450,,8
418832135,,2
418899357,,2
419050059,,1
419060306,,4
419071659,,1
419164074,,4
419172838,,2
419214382,,2
419251459,,1
419302609,,2
419350558,,7
419423348,,4
419515853,,5
419526199,,4
419545645,,2
419610787,,2
419627229,,1
419655089,,1
419671425,,2
419678396,,14
419759089,,2
419793666,,3
419842034,,1
419856174,,4
419887328,,4
419916978,,3
419920806,,4
419944293,,1
420010209,,2
420069288,,2
420092884,,1
420153843,,1
420175903,,1
420194573,,1
420204554,,4
420219057,,3
420333155,,2
420403404,,2
420418774,,7
420454175,,1
420454399,,1
420501199,,3
420587180,,4
420620718,,3
420747289,,1
420823627,,11
420841322,,13
420846487,,1
421012527,,1
421178021,,1
421185307,,3
421188418,,5
421192071,,1
421266909,,4
421284415,,4
421300088,,1
421321399,,1
421337171,,1
421360777,,1
421391764,,2
421392614,,8
421409236,,11
421425653,,1
421454059,,2
421455973,,3
421495532,,3
421537028,,1
421578709,,2
421605015,,1
421649203,,8
421673112,,1
421733775,,6
421790973,,8
421792102,,4
421796350,,1
421819848,,1
421971474,,1
421982745,,2
422025767,,6
422048447,,1
422237503,,4
422354142,,3
422356550,,2
422357863,,2
422398057,,1
422497560,,1
422590588,,7
422612127,,4
422635078,,1
422713909,,1
422729806,,1
422750448,,5
422762674,,7
422767939,,8
422790592,,11
422812941,,2
422817932,,1
422876383,,1
422910208,,2
422977801,,2
422998971,,1
423081025,,5
423195544,,3
423201334,,1
423215128,,2
423414077,,1
423429232,,22
423432749,,1
423552728,,2
423583640,,1
423595305,,1
423707918,,5
423708676,,2
423771252,,5
423813609,,1
423815125,,1
423882448,,2
423954361,,4
424072031,,2
424085165,,2
424177335,,2
424211910,,1
424372431,,25
424432722,,1
424725307,,1
424873537,,5
425067105,,5
425073962,,1
425140563,,2
425231024,,2
426080081,,1
427180237,,3
427180450,,1
427669270,,5
428083703,,1
428084461,,4
428115752,,11
428121818,,4
428266035,,1
428285647,,2
428658272,,2
428677124,,1
428684690,,1
428698385,,1
428706261,,1
428742902,,1
428747232,,6
428786669,,1
428815344,,4
428825590,,1
428911390,,1
428944789,,1
429057276,,5
429063639,,1
429255169,,3
429462708,,1
429527286,,2
429671241,,2
429773302,,6
429780075,,1
429928898,,2
429937519,,2
429955768,,3
430006643,,6
430109413,,1
430267161,,3
430291518,,1
430299792,,4
430313098,,1
430338400,,1
430423756,,6
430447508,,3
430454835,,6
430792101,,4
431315670,,3
431347079,,1
431419647,,3
431451434,,1
431537232,,1
431652882,,3
431750868,,4
431762806,,1
431777507,,4
431787670,,3
431849389,,1
431899756,,2
431940006,,2
431989771,,1
432118008,,7
432196657,,5
432207553,,3
432390011,,2
432404325,,7
432414779,,1
432429868,,3
432464287,,5
432567162,,3
432573624,,24
432836724,,1
432900066,,4
432921849,,4
432930527,,10
432937464,,1
432946036,,2
433002557,,1
433168176,,3
433168291,,6
433190154,,4
433225612,,1
433240439,,3
433278363,,4
433281318,,11
433524600,,2
433604196,,1
433604691,,3
433637865,,3
433663770,,1
433668456,,9
433669942,,1
433674967,,2
433681525,,2
433691284,,1
433746260,,1
433790094,,3
433822004,,1
433869773,,1
433870318,,1
433873346,,1
433890639,,3
433890845,,1
433916681,,1
433927332,,5
433934072,,1
433976370,,5
433980612,,2
434049078,,3
434248555,,5
434315990,,6
434409256,,2
434410056,,1
434430617,,1
434461455,,1
434474953,,4
434475257,,1
434576377,,1
434604237,,3
434738571,,5
434755559,,1
434794905,,4
434813218,,3
434851267,,2
434914719,,1
434932455,,1
434973525,,1
435120043,,2
435166285,,1
435188743,,1
435226527,,7
435480405,,1
436380414,,2
437507650,,1
437514029,,1
437518384,,5
437547292,,1
437643448,,6
437644594,,8
437677990,,4
437721335,,5
437771439,,10
437850175,,1
437893159,,2
437950835,,3
437962509,,2
437973407,,1
437974736,,10
438030751,,1
438037095,,1
438061327,,3
438257909,,2
438357295,,3
438370041,,14
438432601,,1
438456782,,2
438534109,,3
438554131,,1
438693301,,2
438699225,,1
438717464,,1
438719551,,1
438737108,,1
438768582,,1
438777484,,9
438849978,,4
438850208,,5
438968273,,28
438981839,,1
438985830,,1
438991630,,4
439008343,,3
439026329,,7
439049552,,1
439061748,,1
439127390,,1
439218603,,9
439291618,,1
439445362,,1
439538224,,14
439605734,,1
439618497,,4
439641119,,2
439730375,,1
439744996,,2
439780917,,2
439793522,,5
439837931,,2
439887126,,1
440067239,,4
440170561,,3
440203594,,2
440216158,,5
440233864,,1
440236073,,3
440236453,,1
440239762,,7
440285401,,1
440323327,,1
440325447,,3
440370443,,1
440371516,,1
440406940,,1
440410637,,1
440422459,,4
440429470,,1
440440402,,1
440451318,,1
440502342,,4
440535185,,1
440613446,,1
440614725,,4
440730919,,1
440855120,,3
440862241,,2
440910495,,1
440925899,,3
440962306,,1
440976405,,9
440991412,,1
440993079,,4
441054186,,1
441058609,,19
441170024,,2
441284130,,4
441308186,,62
441342854,,2
441393964,,1
441414117,,1
441480530,,1
441569605,,1
441618915,,1
441629060,,2
441639465,,1
441697570,,13
441883683,,1
441921913,,1
441992807,,2
442045472,,3
442056016,,1
442071452,,1
442090163,,6
442097093,,1
442098711,,4
442241055,,3
442370201,,3
442395448,,13
442536553,,1
442647525,,2
442689717,,5
442741120,,2
442797932,,5
442845251,,2
442854410,,5
442872974,,6
442877312,,2
443001870,,4
443446679,,1
443653480,,1
443685029,,2
443752837,,11
443753439,,1
443871421,,2
443974746,,9
443987953,,4
444081699,,2
444082119,,1
444082192,,4
444086664,,1
444092688,,8
444143846,,4
444236368,,1
444310247,,2
444356414,,4
444438592,,1
444462840,,2
444465736,,5
444493670,,3
444553515,,11
444571996,,2
444600183,,1
444649537,,8
444665566,,2
444708192,,1
444719272,,1
444781686,,18
444832711,,2
444881494,,1
444902779,,1
444906978,,1
445101678,,6
445110455,,4
445134695,,2
445147168,,2
445152390,,2
445176605,,1
445195571,,1
445247612,,2
445330236,,2
445520455,,1
445620677,,1
445720568,,1
446120438,,3
446840225,,2
447562281,,5
447579202,,1
447920588,,7
448026344,,3
448122614,,2
448168724,,3
448258798,,2
448274316,,2
448298802,,1
448433334,,8
448495291,,1
448625129,,5
448638429,,2
448643205,,2
448762526,,2
448805143,,1
448879635,,5
448909507,,1
448929349,,2
449091750,,1
449113851,,3
449143965,,2
449150903,,4
449164482,,3
449369727,,4
449443431,,13
449501196,,1
449734904,,1
449800226,,4
449807601,,2
449812080,,3
449835255,,3
449846419,,1
449852771,,2
449888841,,1
449915982,,4
449921923,,3
450005459,,1
450035480,,2
450134432,,4
450174156,,2
450273198,,2
450351598,,4
450351630,,6
450388228,,3
450407085,,4
450471008,,6
450696752,,4
450743398,,2
450755848,,9
450771399,,1
450788179,,1
450859624,,2
450873211,,8
450943774,,4
450992128,,4
451028567,,2
451043673,,4
451086292,,4
451129209,,1
451229306,,1
451231948,,1
451264378,,1
451269229,,2
451273379,,3
451295190,,1
451310080,,4
451356992,,2
451367106,,1
451385926,,3
451402820,,1
451416747,,1
451438782,,3
451440275,,7
451498869,,2
451514293,,1
451528541,,1
451535900,,3
451579759,,3
451603179,,4
451642508,,2
451670954,,1
451679583,,7
451709208,,1
451766604,,1
451856710,,5
451913701,,4
451922256,,3
452013899,,4
452022262,,1
452201502,,3
452216310,,1
452228596,,1
452267149,,2
452275118,,3
452303746,,4
452316854,,1
452348667,,9
452363013,,2
452395288,,3
452486400,,3
452524655,,20
452576713,,4
452587033,,3
452777857,,1
452815004,,1
452834468,,3
452855711,,1
452872229,,2
452962863,,2
452964869,,2
452981418,,2
453019978,,2
453079030,,1
453103947,,1
453161358,,1
453205437,,6
453207243,,1
453311060,,1
453333486,,1
453372997,,1
453452955,,7
453472086,,2
453512105,,1
453580995,,3
453589616,,1
453624546,,3
453648883,,6
453879645,,2
453896912,,2
453934309,,3
454006305,,3
454051319,,1
454083379,,1
454089756,,2
455503169,,4
457208304,,4
459501219,,2
460202575,,1
467501821,,3
469200562,,4
470202151,,1
470500422,,1
470501636,,8
470801168,,3
472200476,,15
473200582,,1
475483996,,1
475784005,,1
477498455,,1
477568687,,8
477646640,,1
477650212,,1
477753743,,2
477799712,,4
477808505,,1
477892764,,1
477901060,,3
477973820,,3
477985600,,3
478050016,,8
478067846,,5
478124514,,1
478194111,,2
478246697,,1
478275175,,16
478308034,,3
478407273,,1
478449200,,1
478455793,,2
478517600,,1
478525686,,6
478606379,,1
478607294,,1
478805211,,1
478855844,,1
478947674,,3
479061046,,1
479274524,,2
479308702,,1
479400517,,1
479400525,,3
479432841,,1
479453813,,1
479463044,,1
