numero_de_dossier,type_de_dossier,etat_du_dossier,accord_signe,date_de_jugement,date_d_enregistrement,situation_juridique,siret,nombre_de_ruptures_de_contrats_en_debut_de_procedure,nombre_de_ruptures_de_contrats_en_fin_de_procedure
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301066,4,4
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301017,3,3
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301215,3,3
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300688,1,1
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301108,6,6
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301116,7,7
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301140,11,11
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301165,5,5
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301207,4,4
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301231,1,1
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301090,6,6
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301124,3,3
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300753,20,20
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243300969,2,2
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301033,7,7
1011,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,19/06/2014,In bonis,78579243301082,7,7
17742,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,10/06/2016,In bonis,33137703600016,39,39
3740,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,16/10/2015,In bonis,44046806400041,31,
19730,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,18/04/2017,Liquidation sans poursuite d activite (L.641-4),42873526000021,5,
25729,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,03/06/2019,In bonis,43351389200755,,31
25729,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,03/06/2019,In bonis,43351389200680,,22
25729,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,03/06/2019,In bonis,43351389200797,0,
25729,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,03/06/2019,In bonis,43351389200011,,
25729,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,03/06/2019,In bonis,43351389200128,,23
26397,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,initie,Non,,06/09/2019,In bonis,5780615000017,,
23152,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,02/07/2018,Periode de maintien provisoire de l activite (LJ) (L.631-17),43377954300027,92,87
16598,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,14/03/2016,Plan de RJ avec cession  (L.642-5),76020129300015,43,43
3200,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,25/06/2015,In bonis,77568879900383,18,18
26038,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,instruit,Non,,08/07/2019,In bonis,53007220600028,82,82
26038,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,instruit,Non,,08/07/2019,In bonis,53007220600051,8,8
2579,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,23/03/2015,Liquidation sans poursuite d activite (L.641-4),78995941800011,52,52
609,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,05/02/2014,In bonis,41483733600026,,
609,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,05/02/2014,In bonis,41483733600042,,
609,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,05/02/2014,In bonis,41483733600109,,
609,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,05/02/2014,In bonis,41483733600034,,
609,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,05/02/2014,In bonis,41483733600117,,
833,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,14/04/2014,Redressement judiciaire (anciens delais),78702008000018,20,20
2666,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,30/03/2015,In bonis,52794192600026,7,7
2216,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,20/01/2015,In bonis,57209969500072,0,0
2216,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,20/01/2015,In bonis,57209969500163,0,0
20177,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,26/05/2017,In bonis,41216805600015,20,20
20177,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,26/05/2017,In bonis,41216805600122,10,10
91,"PSE : plan de sauvegarde de l'emploi",cloture,,,29/08/2013,Redressement judiciaire (anciens delais),44351926900064,22,22
17929,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,05/07/2016,In bonis,68201009500060,20,16
1385,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,10/09/2014,In bonis,53545005000112,19,18
1844,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,13/11/2014,In bonis,40976852000093,0,0
1844,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,13/11/2014,In bonis,40976852000135,0,0
579,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,04/02/2014,In bonis,45850283800071,119,
622,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,05/02/2014,In bonis,54205494500416,,
19141,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,03/02/2017,In bonis,43618003800040,14,11
25783,Autre type de dossier,instruit,Non,,07/06/2019,In bonis,47916269500072,20,14
23934,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,25/10/2018,In bonis,48492019400053,75,75
1921,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,21/11/2014,Plan de cession en LJ (L.642-5),35256493400029,36,36
22035,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,19/03/2018,In bonis,60205674900081,53,52
1911,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,20/11/2014,Periode observation en RJ (L.631-17),43953412400037,32,32
26031,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,05/07/2019,In bonis,3665011700017,98,
3126,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,12/06/2015,In bonis,47678016800169,29,0
17362,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,30/03/2016,In bonis,48073477100045,79,73
21617,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,22/01/2018,In bonis,42976347700073,0,2
21617,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,22/01/2018,In bonis,42976347700040,3,1
21617,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,22/01/2018,In bonis,42976347700099,3,2
24178,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,22/11/2018,Plan de sauvegarde avec cession (L.626-1),55209559800074,85,18
7423,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,27/01/2016,Liquidation sans poursuite d activite (L.641-4),37792714000048,50,50
17490,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,21/04/2016,In bonis,33472049700034,15,15
19743,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,18/04/2017,In bonis,38448215400018,16,16
24760,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,01/02/2019,In bonis,49009659100022,17,17
811,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,07/04/2014,Liquidation judiciaire (anciens delais),49445014100010,91,
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400067,5,5
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400125,7,7
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400075,1,1
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400281,3,3
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400315,1,1
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400331,7,7
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400273,3,3
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400257,7,7
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400141,7,7
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400349,2,2
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400224,1,1
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400265,7,7
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400018,8,8
3916,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/11/2015,In bonis,40906598400323,5,5
18871,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Oui,,14/12/2016,In bonis,48984133800010,29,
23247,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,16/07/2018,In bonis,55211921602139,72,72
389,"PSE : plan de sauvegarde de l'emploi",cloture,,,26/11/2013,Redressement judiciaire (anciens delais),39268986500021,31,
2968,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,20/05/2015,Redressement judiciaire (anciens delais),49776328400013,,
17696,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,03/06/2016,In bonis,38512486200082,18,18
3746,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/10/2015,In bonis,92735036300010,161,160
23308,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,24/07/2018,In bonis,75680232800598,10,30
23861,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,17/10/2018,Fin de la periode de maintien de l activite (LJ) (L.641-4),42996704500031,72,72
3399,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,04/08/2015,Redressement judiciaire (anciens delais),32503331400023,63,63
3399,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,04/08/2015,Redressement judiciaire (anciens delais),32503331400049,0,0
3399,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,04/08/2015,Redressement judiciaire (anciens delais),32503331400056,0,0
3399,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,04/08/2015,Redressement judiciaire (anciens delais),32503331400031,0,0
17898,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,30/06/2016,In bonis,34421363200153,0,
17538,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/04/2016,Periode observation en RJ (L.631-17),79158390900035,9,9
17538,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,29/04/2016,Periode observation en RJ (L.631-17),79158390900027,15,15
20509,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,14/06/2017,Plan de cession en LJ (L.642-5),30930640500015,31,31
26127,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,17/07/2019,In bonis,32281495500058,29,
26127,"PSE : plan de sauvegarde de l'emploi",en_cours_procedure,Non,,17/07/2019,In bonis,32281495500066,52,
21756,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,09/02/2018,Plan de cession en LJ (L.642-5),44562097400011,5,3
21756,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,09/02/2018,Plan de cession en LJ (L.642-5),44562097400029,36,11
2128,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,31/12/2014,Plan de RJ avec cession  (L.642-5),70162157500037,12,12
17471,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,18/04/2016,In bonis,35180404200536,11,11
20570,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,23/06/2017,In bonis,44357369600038,190,190
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300086,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300045,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300060,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300094,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300102,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300128,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300136,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300169,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300177,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300193,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300201,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300235,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300243,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300011,160,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300144,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300185,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300219,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300227,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300029,,
318,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,28/10/2013,In bonis,77555846300037,,
24576,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,BilanTermine,Non,,16/01/2019,In bonis,73692036400014,13,13
11053,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,15/02/2016,In bonis,39154357600097,36,37
1589,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Oui,,08/10/2014,In bonis,62200991800021,165,158
18396,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,22/09/2016,Periode observation en RJ (L.631-17),30908459800155,4,4
18396,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,22/09/2016,Periode observation en RJ (L.631-17),30908459800114,4,4
18396,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,22/09/2016,Periode observation en RJ (L.631-17),30908459800064,9,9
18396,"PSE : plan de sauvegarde de l'emploi",cloture,Non,,22/09/2016,Periode observation en RJ (L.631-17),30908459800130,1,1
424,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,05/12/2013,In bonis,33950739400056,76,76
424,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,05/12/2013,In bonis,33950739400122,9,9
671,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,19/02/2014,Redressement judiciaire (anciens delais),51211280600025,82,81
20492,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,13/06/2017,In bonis,79845735400016,8,8
2326,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,04/02/2015,In bonis,78011283500076,0,0
2326,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,04/02/2015,In bonis,78011283500084,16,16
2326,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,04/02/2015,In bonis,78011283500068,0,0
18978,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,06/01/2017,In bonis,34348850800924,,60
24962,RCC : rupture conventionnelle collective - dÃ©lÃ©guÃ©s syndicaux,instruit,Non,,22/02/2019,In bonis,49137116700017,38,38
1291,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/09/2014,In bonis,6980456500427,7,7
1291,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/09/2014,In bonis,6980456500278,3,3
1291,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/09/2014,In bonis,6980456500393,3,3
1291,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/09/2014,In bonis,6980456500484,2,2
1291,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/09/2014,In bonis,6980456500088,6,6
1291,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/09/2014,In bonis,6980456500013,1,1
1291,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,01/09/2014,In bonis,6980456500138,3,3
997,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,16/06/2014,In bonis,44475036800029,61,61
997,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,16/06/2014,In bonis,44475036800037,15,15
997,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,16/06/2014,In bonis,44475036800052,25,25
22585,RCC : rupture conventionnelle collective - Ã©lus non mandatÃ©s,instruit,Non,,25/05/2018,In bonis,50825634400013,20,17
566,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,,,29/01/2014,In bonis,44935422400171,27,25
274,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,16/10/2013,Liquidation judiciaire (anciens delais),49368079700013,75,75
274,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,16/10/2013,Liquidation judiciaire (anciens delais),49368079700021,2,2
274,"PSE : plan de sauvegarde de l'emploi",BilanTermine,,,16/10/2013,Liquidation judiciaire (anciens delais),49368079700039,3,3
2206,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/01/2015,In bonis,43402724900029,5,5
2206,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/01/2015,In bonis,43402724900086,3,3
2206,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/01/2015,In bonis,43402724900219,4,4
2206,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/01/2015,In bonis,43402724900235,1,1
2206,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Non,,19/01/2015,In bonis,43402724900037,124,87
19084,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,26/01/2017,Periode observation en RJ (L.631-17),3578024600027,27,29
21216,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,02/11/2017,In bonis,56210638500080,27,27
21216,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,02/11/2017,In bonis,56210638500023,5,5
21216,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,02/11/2017,In bonis,56210638500015,8,8
21847,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,26/02/2018,In bonis,35238371500112,6,6
21847,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,26/02/2018,In bonis,35238371500021,194,194
3101,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,09/06/2015,Liquidation judiciaire (anciens delais),75401594900029,180,180
1901,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,19/11/2014,In bonis,45123824000035,5,5
22870,"PSE : plan de sauvegarde de l'emploi",instruit,Oui,,12/06/2018,In bonis,34794744200161,63,63
3988,"PSE : plan de sauvegarde de l'emploi",BilanEnRetard,Oui,,07/12/2015,In bonis,44374797700025,57,57
25264,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,03/04/2019,In bonis,80790277000013,29,30
396,"PSE : plan de sauvegarde de l'emploi",instruit,,,27/11/2013,In bonis,39154357600097,45,45
1337,"PSE : plan de sauvegarde de l'emploi",BilanTermine,Non,,04/09/2014,Periode d’observation en procedure de sauvegarde,42872042900029,5,5
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227221138,,7
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227219660,,2
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227226574,,1
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227233281,,0
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227208952,,0
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227230733,,1
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227230873,,2
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227221286,,1
17810,"PSE : plan de sauvegarde de l'emploi",instruit,Non,,21/06/2016,In bonis,77567227201890,,0
